vehicle_id,age_years,annual_mileage,usage_type,region,incident_rate_theoretical,n_incidents,total_repair_cost
498,5,32336,delivery,suburban,0.414672,2,741.8751382718029
499,13,59451,delivery,suburban,0.6289020000000001,1,951.6124579787281
500,6,6811,delivery,suburban,0.38362199999999996,0,0.0
501,1,57027,delivery,urban,0.424054,0,0.0
502,9,17391,taxi,urban,0.524782,0,0.0
503,14,6929,delivery,urban,0.583858,1,489.5768948023013
504,13,44820,sales,suburban,0.5496400000000001,0,0.0
505,4,34289,service,suburban,0.328578,0,0.0
506,6,51056,taxi,suburban,0.492112,0,0.0
507,7,10959,delivery,suburban,0.41191800000000006,1,942.0222361118455
508,3,9443,taxi,urban,0.388886,0,0.0
509,4,36198,sales,urban,0.39239599999999997,0,0.0
510,3,53514,taxi,suburban,0.43702799999999997,1,1104.1893408546707
511,14,27316,delivery,suburban,0.584632,0,0.0
512,11,48863,taxi,suburban,0.587726,0,0.0
513,12,54841,taxi,urban,0.659682,0,0.0
514,12,52832,delivery,urban,0.635664,0,0.0
515,14,32976,delivery,rural,0.575952,0,0.0
516,1,43413,service,urban,0.326826,0,0.0
517,13,33911,delivery,urban,0.617822,0,0.0
518,0,42078,delivery,suburban,0.33415599999999995,0,0.0
519,7,36189,delivery,suburban,0.462378,1,873.2713663985768
520,8,33880,taxi,rural,0.47776,0,0.0
521,5,29024,taxi,rural,0.408048,0,0.0
522,2,40903,delivery,suburban,0.371806,0,0.0
523,2,46310,taxi,urban,0.44262,0,0.0
524,12,55551,sales,urban,0.591102,1,2117.6402663712674
525,4,38727,delivery,rural,0.38745399999999997,2,1123.8718574586205
526,4,10528,service,urban,0.32105599999999995,0,0.0
527,13,37311,delivery,rural,0.5646220000000001,0,0.0
528,2,22367,delivery,suburban,0.334734,0,0.0
529,13,6474,service,urban,0.492948,1,1191.3049909173237
530,13,8985,sales,suburban,0.47797,1,653.2222730800924
531,8,37521,delivery,suburban,0.48504200000000003,0,0.0
532,2,56964,sales,urban,0.393928,0,0.0
533,2,32806,taxi,urban,0.41561200000000004,0,0.0
534,4,29489,delivery,suburban,0.388978,0,0.0
535,8,9876,sales,urban,0.419752,0,0.0
536,2,42143,sales,urban,0.364286,0,0.0
537,6,8050,delivery,suburban,0.3861,0,0.0
538,1,51261,sales,suburban,0.322522,1,553.0873941379048
539,8,49902,taxi,suburban,0.529804,0,0.0
540,0,59505,delivery,rural,0.34901000000000004,1,671.7079503116116
541,10,20635,service,rural,0.40127,2,2034.427193145631
542,0,13898,taxi,urban,0.33779600000000004,0,0.0
543,2,21474,taxi,urban,0.392948,1,863.2838790693947
544,2,48973,taxi,suburban,0.407946,1,982.8660827649254
545,12,17035,taxi,urban,0.58407,2,1317.0531890234215
546,0,53808,delivery,rural,0.337616,0,0.0
547,6,13480,service,suburban,0.32696,2,975.8862006307727
548,8,7688,sales,urban,0.415376,1,0.0
549,7,17064,sales,suburban,0.374128,0,0.0
550,10,46474,taxi,suburban,0.562948,0,0.0
551,12,38125,delivery,rural,0.54625,1,1581.1980134508167
552,5,24509,delivery,urban,0.4390180000000001,0,0.0
553,12,41082,taxi,rural,0.572164,1,0.0
554,4,40672,delivery,urban,0.451344,1,522.3531756329947
555,14,35509,sales,suburban,0.5510180000000001,0,0.0
556,7,33272,service,rural,0.3665440000000001,0,0.0
557,11,10582,delivery,urban,0.531164,1,422.24197264661586
558,13,19285,delivery,urban,0.58857,0,0.0
559,11,34023,sales,rural,0.468046,0,0.0
560,12,12437,delivery,rural,0.49487400000000004,0,0.0
561,8,31171,service,urban,0.44234200000000007,0,0.0
562,0,11432,taxi,suburban,0.29286399999999996,0,0.0
563,7,48297,delivery,rural,0.46659400000000006,0,0.0
564,2,10682,delivery,urban,0.35136400000000007,1,452.7675520673815
565,13,10089,service,suburban,0.46017800000000003,0,0.0
566,3,40078,delivery,urban,0.43015600000000004,1,578.1172589928426
567,3,17129,sales,urban,0.334258,1,673.1297438529845
568,3,24327,delivery,rural,0.338654,0,0.0
569,9,22284,delivery,urban,0.5145679999999999,1,629.9558592560319
570,8,16914,service,rural,0.35382800000000003,2,1191.6982436817052
571,14,46898,delivery,suburban,0.6237960000000001,0,0.0
572,6,43053,delivery,suburban,0.45610599999999996,0,0.0
573,4,18132,taxi,urban,0.42626400000000003,0,0.0
574,0,42776,service,urban,0.305552,0,0.0
575,0,44240,delivery,rural,0.31848,1,571.9293241717123
576,5,34654,delivery,suburban,0.41930799999999996,0,0.0
577,13,36811,service,suburban,0.513622,0,0.0
578,7,56422,sales,urban,0.49284400000000006,2,0.0
579,13,29963,service,urban,0.539926,0,0.0
580,1,26197,sales,urban,0.312394,1,701.053390574446
581,1,34645,sales,suburban,0.28929,2,1503.0814830519112
582,12,50972,taxi,urban,0.651944,0,0.0
583,1,44027,delivery,suburban,0.358054,1,856.3572493443339
584,0,9132,sales,urban,0.258264,0,0.0
585,6,30260,sales,urban,0.42052,1,561.9748363529083
586,13,45690,service,suburban,0.5313800000000001,2,2545.8450035678397
587,10,17315,taxi,suburban,0.50463,0,0.0
588,1,59364,delivery,rural,0.36872800000000006,0,0.0
589,12,49445,taxi,urban,0.64889,0,0.0
590,12,51562,sales,suburban,0.543124,1,1012.4650578303509
591,12,9494,taxi,urban,0.5689879999999999,1,524.3558107428192
592,13,36881,sales,rural,0.513762,2,1677.6018811839874
593,3,34028,taxi,suburban,0.39805599999999997,2,0.0
594,14,39472,delivery,urban,0.648944,1,887.2937735840655
595,4,51764,taxi,rural,0.433528,0,0.0
596,12,24430,sales,urban,0.52886,0,0.0
597,8,34368,service,urban,0.44873599999999997,1,1786.2617993522128
598,11,42371,taxi,urban,0.614742,2,1730.8271503402461
599,9,46425,taxi,urban,0.58285,1,1093.640846587973
600,9,47371,taxi,rural,0.524742,0,0.0
601,9,23531,taxi,suburban,0.49706199999999995,1,377.3592029396959
602,11,59902,delivery,suburban,0.589804,1,632.0630414892199
603,11,5529,service,rural,0.391058,1,561.6097707221128
604,2,32085,service,suburban,0.28417,0,0.0
605,12,38482,taxi,urban,0.626964,0,0.0
606,8,8371,taxi,urban,0.486742,0,0.0
607,4,29813,delivery,urban,0.429626,0,0.0
608,7,37772,taxi,rural,0.46554400000000007,0,0.0
609,14,38418,taxi,rural,0.606836,3,3230.573429318065
610,12,11546,sales,suburban,0.463092,0,0.0
611,12,20262,delivery,urban,0.570524,0,0.0
612,6,18462,sales,urban,0.396924,0,0.0
613,11,40195,delivery,rural,0.53039,0,0.0
614,5,23082,sales,urban,0.386164,1,601.3426937106292
615,10,36429,sales,suburban,0.47285799999999995,0,0.0
616,9,45206,delivery,urban,0.5604119999999999,2,1450.008066641678
617,3,48850,taxi,urban,0.4677,1,923.9963826859664
618,3,15109,sales,suburban,0.290218,0,0.0
619,0,54694,sales,rural,0.28938800000000003,1,1357.9946128295603
620,2,14116,delivery,suburban,0.318232,1,869.4702713718639
621,6,6203,taxi,urban,0.442406,0,0.0
622,7,7473,delivery,urban,0.444946,0,0.0
623,2,16057,sales,rural,0.252114,1,462.6730317254159
624,6,53028,sales,suburban,0.426056,1,686.8090236915588
625,9,16433,delivery,urban,0.5028659999999999,0,0.0
626,3,43142,sales,suburban,0.346284,0,0.0
627,5,28017,sales,urban,0.396034,0,0.0
628,5,7197,sales,urban,0.354394,0,0.0
629,7,29427,delivery,rural,0.42885400000000007,1,1037.692787312366
630,5,6556,delivery,suburban,0.363112,0,0.0
631,11,31189,taxi,urban,0.592378,1,947.2022893930193
632,4,35727,delivery,urban,0.44145399999999996,1,994.9917266420667
633,6,33675,taxi,rural,0.43735,0,0.0
634,5,20539,delivery,suburban,0.391078,0,0.0
635,2,47161,delivery,suburban,0.384322,0,0.0
636,10,37819,sales,urban,0.5156379999999999,1,0.0
637,3,19013,delivery,rural,0.32802600000000004,0,0.0
638,4,28903,sales,rural,0.317806,0,0.0
639,11,10967,delivery,suburban,0.4919339999999999,0,0.0
640,14,55782,taxi,urban,0.701564,0,0.0
641,10,46417,taxi,suburban,0.5628340000000001,1,602.7815854281199
642,13,20829,sales,rural,0.48165800000000003,0,0.0
643,12,42120,sales,suburban,0.52424,0,0.0
644,7,42352,taxi,rural,0.47470400000000007,0,0.0
645,11,38532,sales,suburban,0.49706399999999995,0,0.0
646,4,7972,delivery,urban,0.385944,1,387.68926079453144
647,6,53318,taxi,urban,0.536636,1,0.0
648,8,57572,delivery,rural,0.505144,0,0.0
649,14,58577,taxi,urban,0.7071540000000001,1,1032.6109901823852
650,12,58941,delivery,urban,0.647882,2,600.5644785340544
651,7,56085,service,suburban,0.43217,1,999.3561267042895
652,9,45649,taxi,urban,0.581298,0,0.0
653,3,8128,taxi,rural,0.326256,0,0.0
654,12,30586,taxi,urban,0.6111719999999999,1,627.4147403742274
655,8,18483,delivery,urban,0.48696600000000007,1,0.0
656,7,17099,delivery,urban,0.46419800000000006,0,0.0
657,11,50683,service,suburban,0.5013660000000001,0,0.0
658,9,49688,sales,suburban,0.4793759999999999,1,1586.22696852669
659,1,33713,delivery,urban,0.377426,1,1074.7135279399515
660,4,45499,sales,urban,0.410998,1,718.6274776970977
661,2,12115,taxi,urban,0.37423,0,0.0
662,11,17207,delivery,suburban,0.504414,1,685.9357192971347
663,0,52326,taxi,rural,0.354652,0,0.0
664,3,29816,delivery,suburban,0.369632,0,0.0
665,8,35064,delivery,urban,0.5201279999999999,1,1025.0682575288624
666,10,30453,sales,suburban,0.4609059999999999,0,0.0
667,7,16118,delivery,urban,0.46223600000000004,0,0.0
668,12,50452,service,urban,0.560904,0,0.0
669,13,46706,sales,urban,0.593412,1,1143.1650801513929
670,1,42611,sales,urban,0.34522200000000003,0,0.0
671,14,24425,sales,urban,0.5688500000000001,0,0.0
672,9,40374,service,suburban,0.440748,0,0.0
673,9,57428,taxi,urban,0.604856,1,1918.882702525933
674,1,40740,taxi,suburban,0.37148,1,0.0
675,9,32184,taxi,rural,0.494368,1,0.0
676,10,19875,service,suburban,0.41975,0,0.0
677,8,33754,delivery,urban,0.517508,0,0.0
678,1,25444,taxi,suburban,0.34088799999999997,0,0.0
679,7,38619,sales,urban,0.45723800000000003,2,1432.0302306383685
680,14,7511,taxi,urban,0.6050220000000001,0,0.0
681,10,15459,service,urban,0.450918,1,638.6459821492552
682,2,48281,taxi,rural,0.386562,0,0.0
683,14,25939,delivery,rural,0.5618780000000001,1,802.8680045215898
684,14,28814,taxi,rural,0.587628,0,0.0
685,2,34914,taxi,suburban,0.379828,0,0.0
686,12,29103,delivery,suburban,0.5482060000000001,0,0.0
687,6,46725,delivery,rural,0.44345,1,534.804426041288
688,8,18494,delivery,rural,0.42698800000000003,1,589.8593879371125
689,6,46713,sales,urban,0.453426,2,1726.5103443634225
690,11,16518,service,rural,0.41303599999999996,4,3515.3755072004883
691,14,25382,taxi,rural,0.5807640000000001,0,0.0
692,11,37330,delivery,suburban,0.54466,2,1875.657201922864
693,13,53728,taxi,urban,0.677456,0,0.0
694,14,17790,service,urban,0.5355800000000001,0,0.0
695,1,37306,sales,suburban,0.294612,1,789.230497096162
696,3,8531,delivery,urban,0.36706200000000005,0,0.0
697,10,9148,delivery,urban,0.508296,0,0.0
698,8,47212,service,suburban,0.434424,0,0.0
699,0,44542,service,rural,0.24908399999999997,1,889.5926556661149
700,1,25705,delivery,rural,0.30141,0,0.0
701,7,39263,sales,suburban,0.418526,0,0.0
702,9,25912,delivery,urban,0.521824,1,554.8777300951181
703,2,20248,delivery,urban,0.370496,0,0.0
704,2,28722,sales,suburban,0.297444,0,0.0
705,1,22152,taxi,urban,0.374304,2,0.0
706,8,49827,taxi,suburban,0.529654,0,0.0
707,0,27641,service,rural,0.21528199999999997,1,1014.8432245281501
708,8,22646,sales,suburban,0.405292,0,0.0
709,7,34488,delivery,suburban,0.458976,3,2365.4359094844676
710,6,46691,sales,suburban,0.41338199999999997,0,0.0
711,10,20051,sales,rural,0.420102,0,0.0
712,7,56674,taxi,urban,0.5633480000000001,0,0.0
713,10,30494,service,urban,0.480988,0,0.0
714,11,41347,sales,urban,0.542694,0,0.0
715,13,57648,delivery,suburban,0.6252960000000001,0,0.0
716,11,28742,delivery,urban,0.567484,1,345.7938515587512
717,7,15990,sales,suburban,0.37198,1,1603.9804051296076
718,7,46128,service,suburban,0.412256,0,0.0
719,3,5364,delivery,urban,0.360728,0,0.0
720,8,30184,delivery,suburban,0.47036799999999995,0,0.0
721,2,58899,sales,urban,0.397798,0,0.0
722,13,27793,delivery,urban,0.605586,0,0.0
723,12,42625,delivery,urban,0.61525,1,711.2073734795104
724,1,33890,service,urban,0.30778,0,0.0
725,11,16807,sales,rural,0.433614,0,0.0
726,1,22474,service,rural,0.22494799999999998,0,0.0
727,10,33794,sales,suburban,0.46758799999999995,0,0.0
728,1,10733,delivery,suburban,0.29146599999999995,0,0.0
729,7,27819,service,suburban,0.37563799999999997,1,1162.3178043863331
730,9,27816,delivery,rural,0.46563199999999993,2,1946.6045110006755
731,10,50920,delivery,suburban,0.55184,0,0.0
732,6,11812,service,urban,0.363624,0,0.0
733,13,51348,sales,suburban,0.5626960000000001,1,957.8863944549545
734,11,27574,service,rural,0.435148,0,0.0
735,3,40824,delivery,urban,0.431648,1,663.4027487816431
736,10,35631,service,urban,0.49126200000000003,0,0.0
737,10,21488,sales,urban,0.48297599999999996,1,232.98617101341415
738,5,56189,sales,urban,0.452378,0,0.0
739,11,17345,service,suburban,0.43468999999999997,0,0.0
740,13,6992,taxi,urban,0.583984,0,0.0
741,12,46256,sales,rural,0.512512,2,1283.3467662262478
742,11,39180,sales,suburban,0.49835999999999997,0,0.0
743,9,53979,sales,urban,0.5279579999999999,0,0.0
744,4,30175,service,rural,0.30035,0,0.0
745,11,5926,sales,suburban,0.43185199999999996,0,0.0
746,5,6114,delivery,suburban,0.36222799999999994,0,0.0
747,7,28829,delivery,urban,0.4876580000000001,1,1327.8506691675545
748,4,18725,service,rural,0.27745,2,1413.3563080953136
749,4,55719,service,urban,0.411438,2,2348.269290104454
750,2,11516,service,urban,0.283032,0,0.0
751,14,53444,delivery,urban,0.676888,0,0.0
752,2,16923,taxi,urban,0.383846,3,1742.3417654032248
753,1,11567,sales,suburban,0.243134,1,511.41467826280996
754,14,20101,sales,urban,0.560202,0,0.0
755,8,12927,delivery,suburban,0.435854,0,0.0
756,6,27071,sales,urban,0.414142,2,1055.8511920532205
757,11,23175,delivery,rural,0.49635000000000007,0,0.0
758,5,34097,taxi,urban,0.478194,0,0.0
759,1,34538,delivery,rural,0.319076,0,0.0
760,10,5054,delivery,rural,0.44010799999999994,1,675.6228175064703
761,2,11867,delivery,urban,0.35373400000000005,0,0.0
762,8,13902,service,suburban,0.36780399999999996,0,0.0
763,14,15709,sales,urban,0.5514180000000001,2,1042.8439388901934
764,14,10146,service,rural,0.46029200000000003,0,0.0
765,5,22304,taxi,suburban,0.414608,1,749.4648988698424
766,11,35232,taxi,urban,0.600464,0,0.0
767,9,21989,taxi,urban,0.533978,0,0.0
768,7,23099,sales,urban,0.426198,2,1250.7588911943371
769,2,30825,taxi,rural,0.35165,0,0.0
770,5,35161,sales,suburban,0.370322,0,0.0
771,9,23203,sales,urban,0.466406,0,0.0
772,14,17200,service,urban,0.5344,0,0.0
773,0,27515,delivery,urban,0.34503,0,0.0
774,10,6332,taxi,suburban,0.4826639999999999,0,0.0
775,12,32091,delivery,urban,0.594182,0,0.0
776,14,56775,delivery,urban,0.68355,0,0.0
777,6,26886,sales,rural,0.35377200000000003,0,0.0
778,1,10956,taxi,urban,0.351912,1,574.2326335692601
779,4,43889,sales,suburban,0.36777799999999994,3,2817.886043442737
780,12,11977,delivery,urban,0.553954,0,0.0
781,13,15650,service,urban,0.5113,1,1629.304582700884
782,9,13060,service,suburban,0.38611999999999996,0,0.0
783,1,53601,taxi,urban,0.437202,0,0.0
784,1,58970,service,urban,0.35794,0,0.0
785,7,36330,delivery,rural,0.44266000000000005,1,1097.32374763228
786,8,38971,sales,rural,0.417942,2,1074.8821537337724
787,0,40500,service,suburban,0.261,0,0.0
788,10,38565,sales,urban,0.51713,0,0.0
789,8,34925,sales,urban,0.46985,2,680.7351551783198
790,0,59268,taxi,urban,0.428536,1,454.0403666604546
791,1,45322,sales,rural,0.290644,2,1711.322683537278
792,6,9864,sales,rural,0.319728,0,0.0
793,10,26556,delivery,suburban,0.503112,0,0.0
794,12,58597,delivery,rural,0.587194,0,0.0
795,6,27201,sales,urban,0.41440200000000005,0,0.0
796,4,16220,sales,suburban,0.31243999999999994,0,0.0
797,14,52766,taxi,urban,0.695532,2,0.0
798,6,39268,service,urban,0.4185360000000001,0,0.0
799,4,35941,sales,rural,0.331882,0,0.0
800,6,28104,taxi,rural,0.42620800000000003,2,1197.3128691534168
801,0,11840,taxi,urban,0.33368000000000003,0,0.0
802,4,26117,sales,urban,0.372234,0,0.0
803,7,29061,sales,suburban,0.398122,0,0.0
804,13,56218,taxi,urban,0.6824359999999999,0,0.0
805,11,21899,taxi,suburban,0.533798,0,0.0
806,11,13207,sales,suburban,0.446414,0,0.0
807,8,28514,sales,urban,0.457028,0,0.0
808,1,59838,sales,urban,0.379676,0,0.0
809,5,31521,delivery,urban,0.453042,1,695.4934062566883
810,14,25851,sales,rural,0.511702,0,0.0
811,0,41678,taxi,urban,0.393356,1,1013.1982520769418
812,13,40682,delivery,suburban,0.5913640000000001,1,0.0
813,10,21460,sales,urban,0.48291999999999996,1,678.6323312488116
814,4,58234,sales,suburban,0.39646799999999993,0,0.0
815,11,37611,taxi,urban,0.6052219999999999,0,0.0
816,12,8168,sales,urban,0.496336,1,742.68992454539
817,0,27416,delivery,suburban,0.304832,0,0.0
818,1,55757,delivery,suburban,0.38151399999999996,0,0.0
819,9,26634,taxi,urban,0.543268,1,604.5223018375029
820,14,36229,taxi,urban,0.662458,0,0.0
821,0,38694,sales,rural,0.257388,0,0.0
822,9,43741,sales,urban,0.507482,0,0.0
823,2,52977,sales,urban,0.385954,1,752.7979581237397
824,9,13205,delivery,urban,0.49640999999999996,0,0.0
825,9,33421,taxi,urban,0.556842,2,1408.90681648387
826,1,34336,delivery,suburban,0.338672,1,1122.4882479208784
827,10,13381,sales,suburban,0.426762,1,806.7854895649011
828,13,42043,delivery,suburban,0.5940860000000001,0,0.0
829,12,11498,taxi,suburban,0.532996,1,818.363809361451
830,0,30093,sales,urban,0.300186,1,872.0527054603742
831,3,23163,sales,suburban,0.306326,0,0.0
832,3,13524,delivery,urban,0.377048,1,0.0
833,6,50227,delivery,urban,0.510454,2,2601.1342956978915
834,2,18426,sales,suburban,0.276852,0,0.0
835,12,19038,taxi,urban,0.5880759999999999,0,0.0
836,11,51991,delivery,urban,0.6139819999999999,0,0.0
837,12,53255,service,urban,0.56651,0,0.0
838,2,6895,taxi,suburban,0.32378999999999997,0,0.0
839,0,20283,taxi,urban,0.350566,1,0.0
840,13,43987,delivery,suburban,0.5979740000000001,1,1125.2614855650313
841,4,47797,taxi,suburban,0.445594,0,0.0
842,9,59966,delivery,suburban,0.549932,0,0.0
843,13,35506,delivery,urban,0.621012,0,0.0
844,0,5411,taxi,rural,0.260822,0,0.0
845,0,53049,taxi,urban,0.416098,0,0.0
846,0,13857,service,rural,0.187714,0,0.0
847,2,11643,service,suburban,0.243286,1,1363.4883798183785
848,0,42077,delivery,urban,0.37415400000000004,2,3009.018628325089
849,12,38209,delivery,suburban,0.5664180000000001,1,2045.8783110324352
850,9,8299,sales,suburban,0.39659799999999995,0,0.0
851,14,14310,service,urban,0.52862,0,0.0
852,12,37438,service,urban,0.534876,4,4000.165310344082
853,14,19044,delivery,suburban,0.568088,1,0.0
854,3,42620,delivery,suburban,0.39524,0,0.0
855,4,27646,delivery,rural,0.365292,0,0.0
856,12,37348,sales,urban,0.554696,2,1547.3694360241304
857,3,31122,taxi,suburban,0.392244,2,1028.8278810687345
858,0,25085,taxi,suburban,0.32017,0,0.0
859,10,23832,taxi,suburban,0.517664,1,601.0794996811326
860,12,43350,delivery,urban,0.6167,0,0.0
861,14,33291,sales,urban,0.586582,0,0.0
862,13,37686,delivery,suburban,0.5853720000000001,0,0.0
863,1,36752,sales,urban,0.333504,0,0.0
864,11,16420,sales,urban,0.49284,0,0.0
865,12,55227,sales,suburban,0.5504540000000001,0,0.0
866,10,35972,delivery,urban,0.5619439999999999,0,0.0
867,12,44493,sales,urban,0.568986,1,1495.9836139171512
868,12,53504,sales,urban,0.587008,0,0.0
869,6,55858,delivery,suburban,0.481716,0,0.0
870,0,41675,delivery,rural,0.31335,1,535.2371007759502
871,6,48291,sales,urban,0.45658200000000004,0,0.0
872,3,30948,delivery,urban,0.411896,0,0.0
873,1,45578,delivery,rural,0.341156,0,0.0
874,1,22687,delivery,urban,0.355374,0,0.0
875,10,44148,delivery,rural,0.518296,0,0.0
876,7,9723,taxi,suburban,0.429446,2,1611.945120154681
877,8,55285,sales,urban,0.51057,0,0.0
878,11,18454,delivery,urban,0.546908,3,1345.556849769223
879,8,41110,sales,urban,0.48222,2,1091.3766238877568
880,9,5615,delivery,suburban,0.44122999999999996,2,790.8092443058862
881,1,13564,delivery,urban,0.33712800000000004,0,0.0
882,12,59264,delivery,rural,0.588528,0,0.0
883,6,50835,sales,suburban,0.42167,1,635.1826522273419
884,2,17236,service,rural,0.23447199999999999,0,0.0
885,12,12196,taxi,rural,0.514392,1,706.4750189457283
886,11,49818,delivery,urban,0.609636,0,0.0
887,0,59459,delivery,suburban,0.368918,0,0.0
888,2,14275,delivery,rural,0.29855,0,0.0
889,0,41516,sales,urban,0.323032,0,0.0
890,4,20598,delivery,urban,0.411196,0,0.0
891,1,45941,service,urban,0.33188199999999995,0,0.0
892,10,28005,taxi,urban,0.56601,1,783.2108875728303
893,7,11894,taxi,rural,0.41378800000000004,1,1066.5666225006078
894,14,22842,sales,urban,0.5656840000000001,0,0.0
895,11,34624,delivery,suburban,0.5392480000000001,0,0.0
896,9,48909,sales,rural,0.457818,1,708.2795959610124
